,Html Form,Attachments,Flash content,Html iFrame,HTML content,URLs,Dots,External Resources,Javascript,Css,IPs in URLs,@ in URLs,Encoding,Phishy
459,False,0,False,False,False,0,0,0,0,0,False,False,None,True
460,False,0,False,False,False,0,0,0,0,0,False,False,None,True
461,False,0,False,False,False,0,0,0,0,0,False,False,None,True
462,False,0,False,False,False,0,0,0,0,0,False,False,quoted-printable,True
463,False,0,False,False,False,0,0,0,0,0,False,False,None,True
464,False,0,False,False,False,0,0,0,0,0,False,False,None,True
465,False,0,False,False,False,0,0,0,0,0,False,False,None,True
466,False,0,False,False,False,0,0,0,0,0,False,False,None,True
467,False,0,False,False,False,0,0,0,0,0,False,False,None,True
468,False,0,False,False,False,0,0,0,0,0,False,False,None,True
469,False,0,False,False,False,0,0,0,0,0,False,False,None,True
470,False,0,False,False,False,0,0,0,0,0,False,False,None,True
471,False,0,False,False,False,0,0,0,0,0,False,False,None,True
472,False,0,False,False,False,0,0,0,0,0,False,False,None,True
473,False,0,False,False,False,0,0,0,0,0,False,False,None,True
474,False,0,False,False,False,0,0,0,0,0,False,False,None,True
475,False,0,False,False,False,0,0,0,0,0,False,False,None,True
476,False,0,False,False,False,0,0,0,0,0,False,False,None,True
477,False,0,False,False,False,0,0,0,0,0,False,False,None,True
478,False,0,False,False,False,0,0,0,0,0,False,False,None,True
479,False,0,False,False,False,0,0,0,0,0,False,False,None,True
480,False,0,False,False,False,0,0,0,0,0,False,False,None,True
481,False,0,False,False,False,0,0,0,0,0,False,False,None,True
482,False,0,False,False,False,0,0,0,0,0,False,False,None,True
483,False,0,False,False,False,0,0,0,0,0,False,False,None,True
484,False,0,False,False,False,0,0,0,0,0,False,False,None,True
485,False,0,False,False,False,0,0,0,0,0,False,False,None,True
486,False,0,False,False,False,0,0,0,0,0,False,False,None,True
487,False,0,False,False,False,0,0,0,0,0,False,False,None,True
488,False,0,False,False,False,0,0,0,0,0,False,False,None,True
489,False,0,False,False,False,0,0,0,0,0,False,False,None,True
490,False,0,False,False,False,0,0,0,0,0,False,False,None,True
491,False,0,False,False,False,0,0,0,0,0,False,False,None,True
492,False,0,False,False,False,0,0,0,0,0,False,False,None,True
493,False,0,False,False,False,0,0,0,0,0,False,False,None,True
494,False,0,False,False,False,0,0,0,0,0,False,False,None,True
495,False,0,False,False,False,0,0,0,0,0,False,False,None,True
496,False,0,False,False,False,0,0,0,0,0,False,False,None,True
497,False,0,False,False,False,0,0,0,0,0,False,False,None,True
498,False,0,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
