,Html Form,Attachments,Flash content,Html iFrame,HTML content,URLs,Dots,External Resources,Javascript,Css,IPs in URLs,@ in URLs,Encoding,Phishy
404,False,0,False,False,False,2,3,0,0,0,False,False,None,True
405,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
406,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
407,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
408,True,0,False,True,True,22,10,0,8,2,False,False,quoted-printable,True
409,False,0,False,False,True,2,7,0,0,0,False,False,quoted-printable,True
410,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
411,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
412,False,0,False,False,False,3,3,0,0,0,False,False,None,True
413,False,0,False,False,False,43,3,0,0,0,False,False,7bit,True
414,False,0,False,False,True,5,3,0,0,0,False,False,quoted-printable,True
415,False,0,False,False,True,3,3,0,0,0,False,False,quoted-printable,True
416,False,0,False,False,True,2,5,0,0,0,False,False,quoted-printable,True
417,False,0,False,False,False,3,3,0,0,0,False,False,quoted-printable,True
418,False,0,False,False,True,5,3,0,0,0,False,False,quoted-printable,True
419,False,0,False,False,False,43,3,0,0,0,False,False,7bit,True
420,False,0,False,False,True,8,5,0,0,0,False,False,quoted-printable,True
421,False,0,False,False,False,16,4,0,0,0,False,False,None,True
422,False,0,False,False,False,0,0,0,0,0,False,False,quoted-printable,True
423,False,0,False,False,False,1,2,0,0,0,False,False,None,True
424,False,0,False,False,True,7,3,0,0,0,False,False,quoted-printable,True
425,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
426,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
427,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
428,False,0,False,False,True,32,3,0,0,0,False,False,quoted-printable,True
429,False,0,False,False,True,10,6,0,0,0,False,False,7bit,True
430,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
431,False,0,False,False,True,1,4,0,0,0,False,False,quoted-printable,True
432,False,0,False,False,True,12,7,0,0,0,False,False,quoted-printable,True
433,False,0,False,False,True,4,3,0,0,0,False,False,7bit,True
434,False,0,False,False,True,5,4,0,0,0,False,False,8bit,True
435,False,0,False,False,False,1,2,0,0,0,False,False,quoted-printable,True
436,False,0,False,False,True,31,3,0,0,0,False,False,quoted-printable,True
437,False,1,False,False,True,0,0,0,1,0,False,False,quoted-printable,True
438,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
439,False,0,False,False,True,32,3,0,0,0,False,False,quoted-printable,True
440,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
441,False,0,False,False,True,15,4,0,0,0,False,False,quoted-printable,True
442,False,0,False,False,True,2,2,0,0,0,False,False,quoted-printable,True
443,False,0,False,False,True,0,0,0,0,0,False,False,base64,True
444,False,1,False,False,False,0,0,0,0,0,False,False,quoted-printable,True
445,False,1,False,False,True,3,3,0,0,0,False,False,8bit,True
446,False,0,False,False,True,4,4,0,0,0,False,False,quoted-printable,True
447,False,0,False,False,False,0,0,0,0,0,False,False,None,True
448,False,0,False,False,True,4,7,0,0,0,False,False,quoted-printable,True
449,False,0,False,False,True,4,7,0,0,0,False,False,quoted-printable,True
450,False,0,False,False,True,5,7,0,0,0,False,False,8bit,True
451,False,0,False,False,True,14,3,0,0,0,False,False,quoted-printable,True
452,False,0,False,False,True,8,3,0,0,0,False,False,8bit,True
453,False,0,False,False,True,2,3,0,0,0,False,False,Content-Type:,True
454,False,0,False,False,True,1,5,0,0,0,False,False,quoted-printable,True
455,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
456,False,0,False,False,True,13,4,0,0,0,False,False,quoted-printable,True
457,False,0,False,False,True,13,4,0,0,0,False,False,quoted-printable,True
458,False,0,False,False,True,13,4,0,0,0,False,False,quoted-printable,True
459,False,0,False,False,True,1,5,0,0,0,False,False,quoted-printable,True
460,False,0,False,False,True,13,4,0,0,0,False,False,quoted-printable,True
461,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
462,False,0,False,False,False,0,0,0,0,0,False,False,7bit,True
463,False,0,False,False,True,7,3,0,0,0,False,False,quoted-printable,True
464,False,0,False,False,False,2,4,0,0,0,False,False,quoted-printable,True
465,False,0,False,False,True,13,4,0,0,0,False,False,quoted-printable,True
466,False,0,False,False,True,3,3,0,0,0,False,False,7bit,True
467,False,0,False,False,True,13,4,0,0,0,False,False,quoted-printable,True
468,False,0,False,False,True,13,4,0,0,0,False,False,quoted-printable,True
469,False,0,False,False,True,7,3,0,0,0,False,False,quoted-printable,True
470,False,0,False,False,True,7,3,0,0,0,False,False,quoted-printable,True
471,False,0,False,False,True,14,3,0,0,0,False,False,quoted-printable,True
472,False,0,False,False,True,7,3,0,0,0,False,False,quoted-printable,True
473,False,0,False,False,True,13,4,0,0,0,False,False,quoted-printable,True
474,False,0,False,False,True,23,4,0,0,0,False,False,quoted-printable,True
475,False,0,False,False,True,1,1,0,0,0,False,False,8bit,True
476,False,0,False,False,True,16,3,0,0,0,False,False,quoted-printable,True
477,False,0,False,False,True,5,4,0,0,0,False,False,quoted-printable,True
478,True,1,False,False,True,20,5,0,14,1,False,False,quoted-printable,True
479,False,0,False,False,False,0,0,0,0,0,False,False,base64,True
480,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
481,False,0,False,False,True,4,3,0,0,0,False,False,quoted-printable,True
482,False,0,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
483,False,0,False,False,True,6,3,0,0,0,False,False,quoted-printable,True
484,False,0,False,False,False,4,5,0,0,0,False,False,None,True
485,False,0,False,False,True,8,3,0,0,0,False,False,quoted-printable,True
486,False,0,False,False,True,13,4,0,0,0,False,False,quoted-printable,True
487,False,0,False,False,True,13,4,0,0,0,False,False,quoted-printable,True
488,False,0,False,False,True,13,4,0,0,0,False,False,quoted-printable,True
489,False,0,False,False,True,13,4,0,0,0,False,False,quoted-printable,True
490,False,0,False,False,True,13,4,0,0,0,False,False,quoted-printable,True
491,False,0,False,False,True,13,4,0,0,0,False,False,quoted-printable,True
492,False,0,False,False,True,1,4,0,0,0,False,False,quoted-printable,True
